114588|2 B 11933/14|2014-12-16|
114594|13 LA 143/14|2014-12-16|
114598|1 Ausl 33/14|2014-12-16|
114600|5 A 146/14|2014-12-16|
114602|7 O 119/14|2014-12-16|Landgericht
114603|10 LC 96/13|2014-12-16|
111286|KRB 47/13|2014-12-16|Bundesgericht
111287|EnZR 81/13|2014-12-16|Bundesgericht
111290|1 StR 515/14|2014-12-16|Bundesgericht
111291|1 StR 496/14|2014-12-16|Bundesgericht
111292|II ZR 277/13|2014-12-16|Bundesgericht
111296|4 ARs 21/14|2014-12-16|Bundesgericht
111297|EnVR 54/13|2014-12-16|Bundesgericht
97730|4 Sa 40/14|2014-12-16|
111298|VI ZR 39/14|2014-12-16|Bundesgericht
77770|VIII R 52/12|2014-12-16|Bundesgericht
111306|VI ZA 15/14|2014-12-16|Bundesgericht
77773|VIII R 30/12|2014-12-16|Bundesgericht
68302|9 AZR 295/13|2014-12-16|Bundesgericht
97746|322 O 184/14|2014-12-16|Landgericht
77779|X K 5/14|2014-12-16|Bundesgericht
77780|X B 113/14|2014-12-16|Bundesgericht
77781|X R 42/13|2014-12-16|Bundesgericht
77782|X B 114/14|2014-12-16|Bundesgericht
77784|X R 29/13|2014-12-16|Bundesgericht
68315|9 AZR 915/13|2014-12-16|Bundesgericht
68317|9 AZR 431/13|2014-12-16|Bundesgericht
77789|VIII R 19/12|2014-12-16|Bundesgericht
77794|VIII R 45/12|2014-12-16|Bundesgericht
84707|4 BN 25/14|2014-12-16|Bundesgericht
97764|8 W 131/14|2014-12-16|Oberlandesgericht
180452|1 (8) SsRs 662/14; 1 (8) SsRs 662/14 - AK 233/14|2014-12-16|Oberlandesgericht
180453|11 S 14/14|2014-12-16|Landgericht
97766|1 Rev 49/14|2014-12-16|Oberlandesgericht
180454|17 U 56/14|2014-12-16|Oberlandesgericht
180455|17 UF 142/14|2014-12-16|Oberlandesgericht
180456|2 UF 266/14|2014-12-16|Oberlandesgericht
180457|3 S 2097/13|2014-12-16|
180458|5 Ss 732/14|2014-12-16|Oberlandesgericht
180460|L 11 KR 540/14|2014-12-16|
180461|L 11 R 2387/13|2014-12-16|
180462|L 11 R 3903/13|2014-12-16|
180463|L 13 R 516/14|2014-12-16|
169215|220 F 454/01|2014-12-16|Amtsgericht
169259|2 Sa 1295/11|2014-12-15|
169260|4 Sa 574/14|2014-12-15|
169261|5 Sa 580/14|2014-12-15|
169262|5 Sa 777/14|2014-12-15|
169263|5 Sa 778/14|2014-12-15|
169264|5 Sa 780/14|2014-12-15|
169265|5 Sa 829/14|2014-12-15|
169266|7 Ta 35/14|2014-12-15|
169267|7 Ta 60/14|2014-12-15|
169268|523 Ds 27/14|2014-12-15|Amtsgericht
169269|74 IN 152/12|2014-12-15|Amtsgericht
169270|13 K 624/11 F|2014-12-15|
169271|13 V 3218/14 A (G)|2014-12-15|
169272|7 L 1882/14|2014-12-15|
169273|5 K 7852/13|2014-12-15|
169274|10 L 2459/14|2014-12-15|
169275|15 K 3155/13|2014-12-15|
169276|16 K 6749/13|2014-12-15|
169277|19 L 2338/14.A|2014-12-15|
169278|20 K 3164/13|2014-12-15|
169279|7 L 1502/14|2014-12-15|
169280|6 K 4638/14|2014-12-15|
169281|10 K 1170/14|2014-12-15|
169282|10 K 3420/13|2014-12-15|
100419|VGH O 22/14|2014-12-15|
169283|3 S 26/14|2014-12-15|Landgericht
169284|6 B 1220/14|2014-12-15|
169285|6 E 1037/14|2014-12-15|
100422|2 Sa 384/14|2014-12-15|
169286|11 A 2763/13|2014-12-15|
169287|11 B 1205/14|2014-12-15|
169288|12 A 128/14|2014-12-15|
169289|12 A 1654/13|2014-12-15|
169290|12 A 2080/13|2014-12-15|
169291|12 A 2081/13|2014-12-15|
169292|12 A 2782/13|2014-12-15|
169293|12 A 2811/13|2014-12-15|
169294|12 A 815/14|2014-12-15|
169295|1 A 356/13|2014-12-15|
169296|15 K 9290/13|2014-12-15|
169297|26 K 7048/12|2014-12-15|
169298|3 L 1231/14|2014-12-15|
169299|6 K 1180/10|2014-12-15|
169300|6 K 1181/10|2014-12-15|
169302|6 K 1731/10|2014-12-15|
169303|1 C 425/13|2014-12-15|Amtsgericht
169304|6 Qs 118/14|2014-12-15|Landgericht
169307|22 U 89/14|2014-12-15|Oberlandesgericht
169308|14 Ta 510/14|2014-12-15|
100450|10 A 10492/14|2014-12-15|
131179|2 B 374/14|2014-12-15|
93567|13 WF 189/14|2014-12-15|Oberlandesgericht
96389|1 M 132/14|2014-12-15|
114589|7 W 17/13 (L)|2014-12-15|
114595|12 B 2771/14|2014-12-15|
77771|VII S 37/14|2014-12-15|Bundesgericht
77775|X S 20/14|2014-12-15|Bundesgericht
97752|6 K 183/12|2014-12-15|
97753|6 K 30/14|2014-12-15|
97757|419 HKO 37/14|2014-12-15|Landgericht
180449|10 U 158/13|2014-12-15|Oberlandesgericht
180450|27 O 324/13|2014-12-15|Landgericht
180451|9 S 2073/14|2014-12-15|
100440|1 Sa 501/14|2014-12-12|
100443|S 3 AS 130/14|2014-12-12|
169309|1 AGH 31/14|2014-12-12|
169310|1 AGH 34/14|2014-12-12|
169311|1 AGH 41/14|2014-12-12|
169312|147 C 15/14|2014-12-12|Amtsgericht
169313|4 K 1918/13 E|2014-12-12|
169314|221 F 197/14|2014-12-12|Amtsgericht
169315|16 L 2408/14.A|2014-12-12|
169316|19 K 4457/13|2014-12-12|
169317|19 K 4525/13|2014-12-12|
100454|S 3 AS 370/14|2014-12-12|
169318|10 K 2685/13|2014-12-12|
169319|1 K 724/14|2014-12-12|
169320|2 K 2217/11|2014-12-12|
131177|1 A 287/14|2014-12-12|
100457|3 W 115/14|2014-12-12|Oberlandesgericht
169321|III-2 Ws 605-606/14|2014-12-12|Oberlandesgericht
169322|15 O 7/14|2014-12-12|Landgericht
85867|3 W 18/14|2014-12-12|Oberlandesgericht
169323|2 K 1477/13.A|2014-12-12|
100460|S 3 KR 398/14|2014-12-12|
169324|12 K 3965/13|2014-12-12|
169325|15 B 1139/14|2014-12-12|
169326|13 K 6172/13|2014-12-12|
169327|13 K 6791/13|2014-12-12|
96368|1 K 1008/09|2014-12-12|
169328|17 L 2916/14.A|2014-12-12|
93553|17 O 164/14|2014-12-12|
169329|13 K 430/13|2014-12-12|
169330|3 K 2046/14|2014-12-12|
169331|4 L 640/14|2014-12-12|
169332|9 K 2930/13|2014-12-12|
169334|6 U 28/14|2014-12-12|Oberlandesgericht
96375|3 M 483/14|2014-12-12|
169335|19 U 39/14|2014-12-12|Oberlandesgericht
169336|20 U 133/14|2014-12-12|Oberlandesgericht
169337|33 O 13/12|2014-12-12|Landgericht
169338|5 S 156/11|2014-12-12|Landgericht
169339|5 T 40/14|2014-12-12|Landgericht
93564|1 LA 57/14|2014-12-12|
169340|12 UF 105/14|2014-12-12|Oberlandesgericht
169341|10 W 102/14|2014-12-12|Oberlandesgericht
96382|3 O 440/14|2014-12-12|
169342|S 30 AS 4315/12|2014-12-12|
169343|S 40 AS 2392/13|2014-12-12|
93569|L 3 AL 53/12|2014-12-12|
96385|S 47 SO 90019/09|2014-12-12|
67721|B 10 ÜG 15/14 B|2014-12-12|Bundesgericht
114590|S 11 SB 95/13|2014-12-12|
114604|4 O 193/13|2014-12-12|Landgericht
77774|VII B 112/14|2014-12-12|Bundesgericht
111315|V ZR 109/14|2014-12-12|Bundesgericht
111323|V ZR 36/14|2014-12-12|Bundesgericht
180444|20 UF 7/14|2014-12-12|Oberlandesgericht
180445|3 S 27/14|2014-12-12|Landgericht
180446|L 4 KR 2189/13|2014-12-12|
180447|L 4 P 2949/12|2014-12-12|
97760|4 K 105/14|2014-12-12|
180448|PL 12 K 2295/14|2014-12-12|
65034|1 BvR 1485/12|2014-12-11|Bundesgericht
65039|1 BvL 16/12|2014-12-11|Bundesgericht
100439|3 Sa 556/14|2014-12-11|
85855|3 W 138/13|2014-12-11|Oberlandesgericht
100447|5 Sa 406/14|2014-12-11|
100448|3 Ta 126/14|2014-12-11|
85857|19 XV 4/14|2014-12-11|Amtsgericht
100451|6 K 1512/14.TR|2014-12-11|
131172|2 A 449/13|2014-12-11|
131173|2 C 390/13|2014-12-11|
85863|3 A 945/13|2014-12-11|
100455|5 Sa 497/14|2014-12-11|
100458|4 K 777/14.NW|2014-12-11|
100459|3 TaBV 8/14|2014-12-11|
85873|L 8 AS 176/14 B PKH|2014-12-11|
93554|2 MB 28/14|2014-12-11|
96373|S 8 R 376/12|2014-12-11|
93560|L 5 R 148/12|2014-12-11|
96377|2 M 139/14|2014-12-11|
96378|1 B 1196/14|2014-12-11|
93563|2 OG 1/14|2014-12-11|
169344|6 Ca 3176/14|2014-12-11|
169345|4 Ca 5315/14|2014-12-11|
93570|1 A 288/13|2014-12-11|
169346|3 K 2011/12 Erb|2014-12-11|
169347|3 K 323/12 Erb|2014-12-11|
96388|9 B 449/14|2014-12-11|
169348|3 K 764/12 Erb|2014-12-11|
169349|5 K 3068/13 F|2014-12-11|
169350|5 K 79/14 U|2014-12-11|
169351|10 K 2414/12|2014-12-11|
169352|10 K 2892/14|2014-12-11|
169353|16 K 2969/14 G|2014-12-11|
169354|16 K 2972/14 G|2014-12-11|
169355|16 K 3501/12 E|2014-12-11|
169356|7 L 1874/14|2014-12-11|
169357|7 L 1881/14|2014-12-11|
169358|2 K 430/14|2014-12-11|
169359|20 K 4758/08|2014-12-11|
169360|9 L 928/14.A|2014-12-11|
169361|I-10 U 120/14|2014-12-11|Oberlandesgericht
67730|B 11 AL 2/14 R|2014-12-11|Bundesgericht
169362|I-15 U 62/14|2014-12-11|Oberlandesgericht
169363|I-15 U 72/14|2014-12-11|Oberlandesgericht
67732|B 11 AL 1/14 R|2014-12-11|Bundesgericht
169364|I-15 U 92/14|2014-12-11|Oberlandesgericht
169365|115 O 71/14|2014-12-11|Landgericht
169366|1 K 1161/13|2014-12-11|
169367|12 A 1990/14|2014-12-11|
114591|13 A 11920/14|2014-12-11|
67744|B 11 AL 3/14 R|2014-12-11|Bundesgericht
114592|11 ME 211/14|2014-12-11|
114593|12 A 5865/13|2014-12-11|
114597|L 4 KR 485/14 B ER|2014-12-11|
114601|8 U 190/14|2014-12-11|
78514|XI B 77/14|2014-12-11|Bundesgericht
114619|11 K 70/14|2014-12-11|
68296|6 AZR 562/13|2014-12-11|Bundesgericht
111312|3 StR 265/14|2014-12-11|Bundesgericht
111313|IX ZR 177/13|2014-12-11|Bundesgericht
68306|8 AZR 968/13|2014-12-11|Bundesgericht
84692|3 C 29/13|2014-12-11|Bundesgericht
68309|8 AZR 967/13|2014-12-11|Bundesgericht
84693|2 C 51/13|2014-12-11|Bundesgericht
111317|I ZR 8/13|2014-12-11|Bundesgericht
180438|10 S 473/14|2014-12-11|
77783|II R 30/14|2014-12-11|Bundesgericht
111319|I ZB 7/14|2014-12-11|Bundesgericht
180439|2 Ca 268/14|2014-12-11|
111320|IX ZR 87/14|2014-12-11|Bundesgericht
180440|4 K 2027/13|2014-12-11|
111321|III ZR 169/14|2014-12-11|Bundesgericht
180441|4 K 3625/14|2014-12-11|
77786|II R 26/12|2014-12-11|Bundesgericht
180442|4 Ss 569/14|2014-12-11|Oberlandesgericht
180443|9 U 87/13|2014-12-11|Oberlandesgericht
111324|I ZB 23/14|2014-12-11|Bundesgericht
111326|IX ZB 69/12|2014-12-11|Bundesgericht
68319|6 AZR 477/13|2014-12-11|Bundesgericht
77791|II R 25/14|2014-12-11|Bundesgericht
97759|3 U 108/12|2014-12-11|Oberlandesgericht
77793|II R 24/14|2014-12-11|Bundesgericht
84705|3 C 7/13|2014-12-11|Bundesgericht
111330|I ZR 113/13|2014-12-11|Bundesgericht
84709|1 WB 6/13|2014-12-11|Bundesgericht
111333|III ZR 365/13|2014-12-11|Bundesgericht
111334|IX ZB 42/14|2014-12-11|Bundesgericht
68330|8 AZR 1010/13|2014-12-11|Bundesgericht
68339|8 AZR 838/13|2014-12-11|Bundesgericht
84738|1 C 11/14|2014-12-10|Bundesgericht
96778|2 M 127/14|2014-12-10|
96779|5 A 164/13|2014-12-10|
65036|2 BvR 1549/07|2014-12-10|Bundesgericht
96783|2 A 239/12|2014-12-10|
96784|36 O 89/14|2014-12-10|Landgericht
96789|1 L 53/13|2014-12-10|
96790|2 K 1311/14|2014-12-10|
65050|2 BvR 514/12|2014-12-10|Bundesgericht
100437|5 K 1363/14.TR|2014-12-10|
100441|13 UF 347/14|2014-12-10|Oberlandesgericht
100442|4 Sa 377/14|2014-12-10|
100444|5 K 1450/14.TR|2014-12-10|
100449|5 K 1338/13.TR|2014-12-10|
100452|6 A 10051/14|2014-12-10|
100453|4 Sa 304/14|2014-12-10|
85862|7 A 1518/14|2014-12-10|
85869|1 K 332/11|2014-12-10|
96370|10 M 7/14|2014-12-10|
96374|L 2 AS 520/14 B ER|2014-12-10|
93559|3 O 40/14|2014-12-10|
96380|10 O 2290/13|2014-12-10|Landgericht
96384|10 O 2127/13|2014-12-10|Landgericht
96387|10 O 2328/13|2014-12-10|Landgericht
67720|B 1 KR 11/14 B|2014-12-10|Bundesgericht
67723|B 6 KA 45/13 R|2014-12-10|Bundesgericht
67728|B 5 R 378/14 B|2014-12-10|Bundesgericht
67729|B 6 KA 49/13 R|2014-12-10|Bundesgericht
67740|B 6 KA 12/14 R|2014-12-10|Bundesgericht
67741|B 6 KA 2/14 R|2014-12-10|Bundesgericht
78501|I R 3/13|2014-12-10|Bundesgericht
78504|I R 76/12|2014-12-10|Bundesgericht
78505|V B 145/14|2014-12-10|Bundesgericht
114605|6 A 2797/13|2014-12-10|
111793|VIII ZR 90/14|2014-12-10|Bundesgericht
78515|V S 32/14 (PKH)|2014-12-10|Bundesgericht
114613|20 ZD 5/14|2014-12-10|
114614|13 LB 183/12|2014-12-10|
111800|IV ZR 289/13|2014-12-10|Bundesgericht
114616|6 A 3438/13|2014-12-10|
114620|L 2 R 494/13|2014-12-10|
111809|XII ZR 136/12|2014-12-10|Bundesgericht
111810|XII ZB 463/13|2014-12-10|Bundesgericht
111310|XII ZB 232/13|2014-12-10|Bundesgericht
180430|12 K 3675/14|2014-12-10|
111311|VIII ZR 25/14|2014-12-10|Bundesgericht
180431|13 S 114/14|2014-12-10|Landgericht
180432|13 S 118/14|2014-12-10|Landgericht
180433|3 K 3006/12|2014-12-10|
111314|5 StR 405/13|2014-12-10|Bundesgericht
180434|3 K 634/12|2014-12-10|
180435|4 U 129/14|2014-12-10|Oberlandesgericht
97748|17 K 2429/13|2014-12-10|
111316|XII ZB 662/13|2014-12-10|Bundesgericht
180436|L 2 SO 4519/12|2014-12-10|
97749|4 Bf 159/12|2014-12-10|
180437|L 5 KR 2498/13|2014-12-10|
111318|3 StR 489/14|2014-12-10|Bundesgericht
111322|IV ZR 31/14|2014-12-10|Bundesgericht
97756|6 Sa 40/14|2014-12-10|
111325|3 StR 503/14|2014-12-10|Bundesgericht
111327|5 StR 136/14|2014-12-10|Bundesgericht
111328|IV ZR 116/14|2014-12-10|Bundesgericht
68321|4 AZR 49/13|2014-12-10|Bundesgericht
111329|IV ZR 281/14|2014-12-10|Bundesgericht
97763|27 Ca 300/14|2014-12-10|
111331|2 StR 170/14|2014-12-10|Bundesgericht
111332|2 StR 375/14|2014-12-10|Bundesgericht
68325|4 AZR 991/12|2014-12-10|Bundesgericht
68328|4 AZR 261/13|2014-12-10|Bundesgericht
68331|4 AZR 773/12|2014-12-10|Bundesgericht
68334|10 AZR 64/14|2014-12-10|Bundesgericht
84719|6 C 16/13|2014-12-10|Bundesgericht
84720|9 C 11/13|2014-12-10|Bundesgericht
68337|4 AZR 503/12|2014-12-10|Bundesgericht
68338|7 AZR 1002/12|2014-12-10|Bundesgericht
84722|6 C 18/13|2014-12-10|Bundesgericht
68341|7 AZR 1009/12|2014-12-10|Bundesgericht
68342|10 AZR 63/14|2014-12-10|Bundesgericht
84731|2 B 75/14|2014-12-10|Bundesgericht
84734|1 C 15/14|2014-12-10|Bundesgericht
96771|11 O 1370/14|2014-12-09|Landgericht
96777|3 L 5/12|2014-12-09|
65033|2 BvR 2866/14|2014-12-09|Bundesgericht
96781|8 A 3/14|2014-12-09|
96782|2 Ws (Reh) 31/14|2014-12-09|Oberlandesgericht
96786|6 Sa 548/13|2014-12-09|
96787|6 Sa 539/13|2014-12-09|
65049|2 BvR 429/11|2014-12-09|Bundesgericht
100436|4 U 137/14|2014-12-09|Oberlandesgericht
100438|6 Sa 436/14|2014-12-09|
100445|3 K 2197/11|2014-12-09|
100446|2 A 10965/13|2014-12-09|
131170|2 A 313/13|2014-12-09|
100456|2 A 10395/13|2014-12-09|
85866|2 A 1053/14|2014-12-09|
85868|2 A 1206/14|2014-12-09|
100461|4 K 1324/12|2014-12-09|
93550|L 2 SB 15/13|2014-12-09|
85871|2 Sa 141/14|2014-12-09|
100474|4 K 1323/12|2014-12-09|
100479|3 K 2697/12|2014-12-09|
78493|IV R 29/14|2014-12-09|Bundesgericht
78496|X R 36/12|2014-12-09|Bundesgericht
78497|I B 48/14|2014-12-09|Bundesgericht
78498|X R 4/11|2014-12-09|Bundesgericht
78500|X R 7/14|2014-12-09|Bundesgericht
78506|VII R 67/11|2014-12-09|Bundesgericht
78507|X R 45/11|2014-12-09|Bundesgericht
78508|IV R 36/13|2014-12-09|Bundesgericht
78510|I B 43/14|2014-12-09|Bundesgericht
78512|X R 12/12|2014-12-09|Bundesgericht
111795|5 StR 422/14|2014-12-09|Bundesgericht
111796|VI ZB 42/13|2014-12-09|Bundesgericht
111797|3 StR 502/14|2014-12-09|Bundesgericht
111798|3 StR 272/14|2014-12-09|Bundesgericht
111801|VI ZR 155/14|2014-12-09|Bundesgericht
111802|VI ZR 138/14|2014-12-09|Bundesgericht
111803|X ZR 147/13|2014-12-09|Bundesgericht
111804|VIII ZR 196/14|2014-12-09|Bundesgericht
111805|X ZR 6/13|2014-12-09|Bundesgericht
111806|VIII ZR 160/14|2014-12-09|Bundesgericht
111807|X ZR 94/13|2014-12-09|Bundesgericht
111808|2 StR 297/14|2014-12-09|Bundesgericht
111811|X ZR 13/14|2014-12-09|Bundesgericht
111812|3 StR 62/14|2014-12-09|Bundesgericht
180421|2 AR 32/14|2014-12-09|Oberlandesgericht
111814|II ZR 360/13|2014-12-09|Bundesgericht
180422|2 O 162/13|2014-12-09|Landgericht
111815|2 StR 239/14|2014-12-09|Bundesgericht
180423|3 S 1227/12|2014-12-09|
180424|4 K 181/13|2014-12-09|
111817|X ZR 85/12|2014-12-09|Bundesgericht
180426|8 U 165/13|2014-12-09|Oberlandesgericht
180427|8 U 187/13|2014-12-09|Oberlandesgericht
180428|9a U 8/14|2014-12-09|Oberlandesgericht
180429|L 12 AS 1858/13|2014-12-09|
97751|318 O 249/13|2014-12-09|Landgericht
68320|3 AZR 323/13|2014-12-09|Bundesgericht
68322|1 AZR 406/13|2014-12-09|Bundesgericht
97765|2 Ws 198 - 199/14|2014-12-09|Oberlandesgericht
68329|1 AZR 102/13|2014-12-09|Bundesgericht
68332|1 AZR 146/13|2014-12-09|Bundesgericht
68333|1 ABR 19/13|2014-12-09|Bundesgericht
84721|4 B 7/14, 4 B 7/14 (4 C 15/14)|2014-12-09|Bundesgericht
84725|5 C 32/13|2014-12-09|Bundesgericht
84732|5 C 3/14|2014-12-09|Bundesgericht
96780|9 B 433/14|2014-12-08|
65037|2 BvR 450/11|2014-12-08|Bundesgericht
131167|2 B 363/14|2014-12-08|
131168|S 19 P 108/13|2014-12-08|
100468|12 U 668/13|2014-12-08|Oberlandesgericht
100469|6 K 410/14.TR|2014-12-08|
114606|4 LA 46/14|2014-12-08|
114611|12 B 2986/14|2014-12-08|
114621|10 UF 302/14|2014-12-08|
114622|17 MP 7/14|2014-12-08|
180420|1 K 3388/14|2014-12-08|
111816|AnwZ (Brfg) 45/14|2014-12-08|Bundesgericht
97761|303 O 368/13|2014-12-08|Landgericht
97762|1 K 232/11|2014-12-08|
84726|6 C 16/14|2014-12-08|Bundesgericht
84735|6 B 26/14|2014-12-08|Bundesgericht
96785|9 B 418/14|2014-12-05|
96788|S 16 KR 444/14 ER|2014-12-05|
100477|7 UF 383/14|2014-12-05|Oberlandesgericht
115084|6 A 151/14|2014-12-05|
114607|4 O 174/13|2014-12-05|Landgericht
114608|4 O 175/13|2014-12-05|Landgericht
114609|6 C 175/14|2014-12-05|Amtsgericht
114610|4 O 180713|2014-12-05|Landgericht
114612|4 O 168/13|2014-12-05|Landgericht
111799|V ZR 5/14|2014-12-05|Bundesgericht
114615|4 O 182/13|2014-12-05|Landgericht
114617|4 O 179/13|2014-12-05|Landgericht
114618|4 O 185/13|2014-12-05|Landgericht
111813|V ZR 85/14|2014-12-05|Bundesgericht
96773|L 6 U 99/12|2014-12-04|
96775|L 2 AS 1009/13|2014-12-04|
96776|9 B 438/14|2014-12-04|
65041|2 BvR 1052/13|2014-12-04|Bundesgericht
65048|2 BvE 3/14|2014-12-04|Bundesgericht
96794|4 L 135/14|2014-12-04|
65054|2 BvR 1978/13|2014-12-04|Bundesgericht
96803|3 L 241/13|2014-12-04|
96804|1 K 116/13|2014-12-04|
96811|1 U 66/14|2014-12-04|Oberlandesgericht
85861|4 A 1826/11|2014-12-04|
93555|4 KN 3/13|2014-12-04|
100467|1 A 10294/14|2014-12-04|
100480|3 Sa 440/14|2014-12-04|
115081|1 KN 106/12|2014-12-04|
67722|B 2 U 13/13 R|2014-12-04|Bundesgericht
115083|7 KS 30/12|2014-12-04|
67724|B 2 U 11/13 R|2014-12-04|Bundesgericht
115085|1 LC 106/13|2014-12-04|
67726|B 5 AL 2/14 R|2014-12-04|Bundesgericht
67733|B 2 U 18/13 R|2014-12-04|Bundesgericht
67734|B 5 RE 4/14 R|2014-12-04|Bundesgericht
67735|B 2 U 16/13 R|2014-12-04|Bundesgericht
115096|S 13 KR 149/14|2014-12-04|
67737|B 5 RE 12/14 R|2014-12-04|Bundesgericht
67738|B 5 AL 1/14 R|2014-12-04|Bundesgericht
67742|B 2 U 14/13 R|2014-12-04|Bundesgericht
78494|V R 6/13|2014-12-04|Bundesgericht
67743|B 2 U 10/13 R|2014-12-04|Bundesgericht
78499|II R 22/13|2014-12-04|Bundesgericht
78502|V R 16/12|2014-12-04|Bundesgericht
78503|II R 20/14|2014-12-04|Bundesgericht
78509|IV R 53/11|2014-12-04|Bundesgericht
78511|V R 33/12|2014-12-04|Bundesgericht
78513|IV R 27/11|2014-12-04|Bundesgericht
111794|IX ZR 88/14|2014-12-04|Bundesgericht
78517|IV R 28/11|2014-12-04|Bundesgericht
180410|16 UF 196/14|2014-12-04|Oberlandesgericht
180411|2 U 158/12|2014-12-04|Oberlandesgericht
180412|3 S 114/14|2014-12-04|Landgericht
180413|6 K 3540/14|2014-12-04|
180414|6 K 3541/14|2014-12-04|
180415|7 U 155/14|2014-12-04|Oberlandesgericht
180416|8 KO 2155/14|2014-12-04|
180417|L 7 AS 2119/14|2014-12-04|
180418|L 7 SO 2474/14|2014-12-04|
180419|L 7 SO 4268/11|2014-12-04|
111819|V ZB 7/13|2014-12-04|Bundesgericht
111822|V ZB 77/14|2014-12-04|Bundesgericht
111823|IX ZB 60/13|2014-12-04|Bundesgericht
111824|III ZR 82/14|2014-12-04|Bundesgericht
111825|4 StR 213/14|2014-12-04|Bundesgericht
111826|III ZR 51/13|2014-12-04|Bundesgericht
111827|V ZR 57/14|2014-12-04|Bundesgericht
111828|4 StR 60/14|2014-12-04|Bundesgericht
111829|IX ZB 5/14|2014-12-04|Bundesgericht
97750|5 U 72/11|2014-12-04|Oberlandesgericht
111831|III ZR 61/14|2014-12-04|Bundesgericht
111833|IX ZR 115/14|2014-12-04|Bundesgericht
111835|V ZB 87/14|2014-12-04|Bundesgericht
97758|319 O 90/14|2014-12-04|Landgericht
111842|VII ZR 4/13|2014-12-04|Bundesgericht
84716|4 CN 7/13|2014-12-04|Bundesgericht
84718|9 B 75/14|2014-12-04|Bundesgericht
84729|4 C 33/13|2014-12-04|Bundesgericht
84733|8 B 66/14|2014-12-04|Bundesgericht
84739|2 A 3/13|2014-12-03|Bundesgericht
96793|L 7 SB 11/10|2014-12-03|
96795|9 B 400/14|2014-12-03|
96796|L 7 SB 4/13|2014-12-03|
96797|S 1 SF 431/12 E|2014-12-03|
65055|2 BvR 1956/13|2014-12-03|Bundesgericht
96800|L 7 SB 69/09|2014-12-03|
96801|L 7 SB 36/12|2014-12-03|
96802|4 L 59/13|2014-12-03|
96805|9 B 402/14|2014-12-03|
93557|L 8 U 19/13|2014-12-03|
93565|L 8 U 25/13|2014-12-03|
100482|Verg 8/14, 1 Verg 8/14|2014-12-03|Oberlandesgericht
100483|13 UF 689/14|2014-12-03|Oberlandesgericht
115082|4 K 299/13|2014-12-03|
115095|12 LC 30/12|2014-12-03|
115098|4 K 28/14|2014-12-03|
78516|X B 91/14|2014-12-03|Bundesgericht
180405|14 Ca 180/14|2014-12-03|
111818|XII ZB 181/13|2014-12-03|Bundesgericht
111820|4 StR 512/14|2014-12-03|Bundesgericht
111821|RiZ (R) 2/14|2014-12-03|Bundesgericht
111830|4 StR 342/14|2014-12-03|Bundesgericht
111832|IV ZA 22/14|2014-12-03|Bundesgericht
111834|XII ZB 355/14|2014-12-03|Bundesgericht
97755|401 HKO 7/14|2014-12-03|Landgericht
111837|XII ZB 101/14|2014-12-03|Bundesgericht
111838|VIII ZR 370/13|2014-12-03|Bundesgericht
111839|4 StR 335/14|2014-12-03|Bundesgericht
111840|IV ZB 9/14|2014-12-03|Bundesgericht
111841|VIII ZR 224/13|2014-12-03|Bundesgericht
98274|4 K 7/14|2014-12-03|
98277|2 Bs 214/14|2014-12-03|
68327|10 AZB 98/14|2014-12-03|Bundesgericht
98282|4 W 133/14|2014-12-03|Oberlandesgericht
98285|4 K 99/12|2014-12-03|
84723|9 B 74/14|2014-12-03|Bundesgericht
84730|9 B 73/14|2014-12-03|Bundesgericht
65042|1 BvR 3106/09|2014-12-02|Bundesgericht
65043|2 BvR 655/14|2014-12-02|Bundesgericht
96809|2 B 287/14|2014-12-02|
85864|3 M 51/14|2014-12-02|
100463|7 Sa 466/14|2014-12-02|
100475|5 K 491/14.NW|2014-12-02|
100484|7 WF 1118/14|2014-12-02|Oberlandesgericht
67725|B 14 AS 261/14 B|2014-12-02|Bundesgericht
67727|B 14 AS 35/13 R|2014-12-02|Bundesgericht
115087|2 LB 353/12|2014-12-02|
115088|10 LA 100/14|2014-12-02|
67731|B 14 AS 30/14 B|2014-12-02|Bundesgericht
67736|B 14 AS 60/13 R|2014-12-02|Bundesgericht
67739|B 14 AS 66/13 R|2014-12-02|Bundesgericht
180403|11 UF 173/14|2014-12-02|Oberlandesgericht
180404|4 S 1911/13|2014-12-02|
78519|VIII R 40/11|2014-12-02|Bundesgericht
78521|VIII R 2/12|2014-12-02|Bundesgericht
78527|VIII R 34/13|2014-12-02|Bundesgericht
78532|XI B 54/14|2014-12-02|Bundesgericht
78533|IX R 1/14|2014-12-02|Bundesgericht
78534|IX R 9/14|2014-12-02|Bundesgericht
78537|VIII R 45/11|2014-12-02|Bundesgericht
78538|VIII R 16/12|2014-12-02|Bundesgericht
78539|III B 36/14|2014-12-02|Bundesgericht
68049|B 14 AS 8/13 R|2014-12-02|Bundesgericht
111836|IV ZR 408/14|2014-12-02|Bundesgericht
68063|B 14 AS 50/13 R|2014-12-02|Bundesgericht
111843|1 StR 422/14|2014-12-02|Bundesgericht
68069|B 14 AS 56/13 R|2014-12-02|Bundesgericht
111847|XI ZB 17/13|2014-12-02|Bundesgericht
111851|X ZR 151/12|2014-12-02|Bundesgericht
111855|4 StR 473/14|2014-12-02|Bundesgericht
111858|1 StR 31/14|2014-12-02|Bundesgericht
111861|II ZB 3/14|2014-12-02|Bundesgericht
